startup_id,retention_d1,retention_d7,retention_d30,sessions_per_user,time_in_app_minutes,actions_per_session,app_rating,nps,user_growth_rate,viral_coefficient,organic_percentage
1392,35.14,48.96,30.79,6.88,3.54,25.41,1.41,66,12.67,0.56,55.07
1393,41.88,72.51,47.98,12.72,50.06,13.27,3.41,-57,4.35,1.96,37.03
1394,66.38,68.54,52.76,4.28,50.45,22.45,4.18,31,29.62,0.99,72.29
1395,53.59,89.34,64.76,8.85,50.14,20.47,3.63,58,94.1,1.49,33.52
1396,88.02,39.45,34.3,10.17,10.0,7.19,3.37,51,94.94,1.4,61.05
1397,60.16,54.87,64.28,9.73,38.19,10.83,2.84,69,84.66,0.98,68.34
1398,47.41,43.07,56.29,19.5,1.85,15.88,1.84,22,1.21,0.48,29.41
1399,73.2,50.84,40.16,1.86,51.03,19.5,1.66,76,2.81,1.02,28.84
1400,79.47,79.99,45.67,19.07,43.66,16.74,4.17,-11,1.04,1.36,38.49
1401,41.69,67.89,28.01,12.06,32.34,14.72,2.39,47,36.66,0.92,74.64
1402,41.73,81.77,44.14,16.12,44.1,13.85,1.36,35,98.03,0.16,53.92
1403,32.57,34.25,70.15,9.18,6.57,15.45,4.45,60,89.68,0.04,20.02
1404,81.55,81.14,47.19,9.62,32.19,13.6,2.69,95,25.05,0.66,61.95
1405,76.47,24.18,68.22,17.71,18.19,16.7,4.07,65,41.02,0.3,56.15
1406,63.22,82.2,54.09,18.02,58.38,26.75,3.01,63,82.44,1.81,97.04
1407,89.09,43.04,22.51,5.54,51.57,19.35,1.34,-53,75.86,0.35,36.94
1408,86.4,42.02,51.34,4.79,44.26,21.96,3.18,35,13.26,0.79,73.31
1409,70.97,55.85,52.34,10.43,56.09,18.33,4.17,100,10.78,1.42,56.49
1410,90.78,85.85,35.04,18.11,21.46,19.65,1.37,-41,54.37,1.63,88.02
1411,44.41,23.34,16.54,7.12,54.15,17.77,3.33,-77,10.21,0.96,27.1
1412,37.83,44.66,32.62,13.39,20.19,1.78,1.95,-84,82.5,0.36,23.48
1413,48.88,79.96,17.19,14.45,44.24,29.99,2.03,-36,25.33,0.54,68.67
1414,34.0,47.72,26.81,15.79,44.45,1.97,2.0,66,18.83,0.84,71.18
1415,67.18,33.94,39.69,11.71,2.08,12.46,3.8,5,18.57,0.73,37.18
1416,95.56,49.74,29.42,8.65,22.3,4.05,2.58,-46,4.52,0.7,55.06
1417,32.75,46.99,65.91,19.37,2.15,3.81,3.07,-24,64.18,0.26,35.07
1418,38.55,84.08,33.84,12.62,59.83,24.01,3.53,-40,16.45,1.83,35.05
1419,61.65,73.34,52.84,14.84,8.21,13.35,1.78,-70,23.33,0.06,9.54
1420,95.37,55.36,45.69,7.55,33.03,24.23,1.65,0,75.13,0.88,23.62
1421,52.13,89.19,49.59,13.73,47.64,8.91,1.65,-73,5.75,1.96,73.84
1422,65.51,52.57,25.05,5.9,12.87,8.44,3.05,-69,20.27,1.32,44.38
1423,32.91,24.08,61.23,5.66,29.62,8.29,3.31,-94,14.93,0.71,26.73
1424,40.38,38.36,38.72,14.58,36.84,18.87,3.86,-87,0.48,0.29,70.67
1425,99.06,50.52,60.31,10.91,10.45,24.63,3.12,-28,53.93,1.93,43.56
1426,97.56,30.98,42.92,13.98,46.93,14.12,1.85,81,19.0,0.03,49.88
1427,30.35,86.33,19.13,6.12,18.66,12.0,3.21,-31,63.29,1.36,83.77
1428,96.63,73.68,59.97,12.38,13.45,29.23,2.38,78,50.18,1.76,43.73
1429,74.74,38.78,10.75,9.43,33.94,4.39,3.48,-71,66.79,0.05,21.28
1430,90.75,61.36,47.18,12.34,25.21,15.11,2.05,57,98.16,1.45,64.91
1431,61.83,70.5,30.24,6.53,55.3,12.85,1.52,43,21.99,2.0,69.0
1432,66.09,85.89,55.13,14.59,52.92,3.85,2.89,50,66.59,1.28,59.01
1433,64.22,81.71,75.49,16.31,29.52,8.78,2.02,58,83.36,0.83,54.39
1434,76.68,56.06,34.89,5.94,22.2,1.82,1.44,-89,95.74,1.75,93.08
1435,39.78,74.23,53.94,6.71,20.21,26.43,3.1,-98,62.23,1.11,27.02
1436,32.1,59.35,41.72,13.56,16.79,18.63,1.99,-34,13.08,1.5,77.39
1437,51.56,58.69,48.97,14.22,33.13,24.64,1.4,65,5.38,1.18,39.28
1438,79.33,28.03,66.9,14.38,48.49,16.13,2.66,-15,27.85,0.08,31.69
1439,44.13,28.83,66.96,13.97,19.33,18.39,3.12,14,92.82,0.43,19.02
1440,77.14,57.07,60.56,8.46,12.22,21.32,2.78,7,53.69,0.16,37.44
1441,97.89,38.82,36.03,8.5,29.05,27.33,1.54,43,57.93,0.21,60.87
1442,36.57,21.47,45.0,5.84,5.07,3.66,3.05,-19,61.06,0.03,13.68
1443,77.08,70.6,20.78,3.98,42.38,10.6,3.07,-97,33.22,0.84,37.0
1444,61.06,22.27,34.38,14.16,31.58,21.56,3.21,-81,18.16,0.36,35.86
1445,90.77,61.67,38.64,2.77,30.29,28.79,2.46,-56,95.42,1.71,39.22
1446,42.4,57.74,65.77,18.82,18.73,29.44,2.11,40,75.54,1.5,77.53
1447,78.48,87.82,65.7,16.71,54.38,19.5,3.19,-6,51.11,1.15,73.77
1448,88.67,53.89,41.54,17.29,6.34,6.61,3.78,29,37.67,0.98,74.33
1449,96.12,24.45,16.43,18.23,52.32,4.46,2.18,-7,48.28,0.51,51.46
1450,77.83,58.62,58.66,8.76,23.23,28.44,2.3,-70,3.37,0.95,53.2
1451,64.8,78.88,19.92,17.09,52.96,13.58,1.29,-73,24.75,1.28,42.78
1452,73.25,89.78,48.59,4.0,44.0,6.65,4.15,-28,25.07,1.56,71.74
1453,90.82,50.12,14.04,1.41,7.15,28.08,2.96,-42,44.53,0.16,37.46
1454,69.94,42.42,41.41,15.91,50.06,4.03,2.15,38,23.63,1.42,89.41
1455,32.13,83.47,76.17,2.42,41.25,22.16,2.71,62,18.55,1.49,90.28
1456,95.17,33.39,17.48,19.78,2.91,19.13,3.46,-52,76.55,1.12,80.8
1457,78.27,63.08,45.41,13.82,8.89,3.54,1.79,71,89.35,0.43,36.12
1458,77.36,48.4,40.0,15.32,38.5,10.82,2.67,85,6.71,1.08,46.36
1459,45.1,22.88,72.92,5.67,40.09,5.35,3.8,78,20.97,1.01,75.8
1460,76.12,44.31,66.04,13.8,45.05,18.53,2.87,17,77.37,0.95,67.21
1461,57.57,38.57,22.59,1.82,43.49,14.84,1.21,-84,81.58,0.92,65.19
1462,75.59,68.03,22.55,16.92,39.91,1.12,1.57,25,50.02,0.22,27.94
1463,37.46,86.42,53.6,4.22,46.21,29.3,4.03,31,69.49,0.37,64.99
1464,76.05,38.76,39.64,14.25,34.93,11.14,2.67,60,7.76,0.19,46.42
1465,99.96,76.8,60.76,5.27,16.39,8.49,3.84,89,84.95,0.48,42.43
1466,33.37,23.88,16.2,2.3,54.83,7.45,2.44,-20,83.27,0.53,69.43
1467,98.4,57.67,23.87,10.15,2.07,5.61,3.63,5,69.34,0.49,39.19
1468,58.48,24.94,62.36,4.22,22.63,29.97,4.12,99,91.63,0.42,54.53
1469,90.95,85.38,27.01,14.86,44.0,9.56,2.43,-11,4.76,1.47,58.41
1470,84.77,73.64,69.62,5.51,26.2,12.76,2.64,70,23.1,1.64,68.9
1471,69.69,66.06,17.92,7.51,2.47,26.27,2.6,-17,36.25,0.65,19.37
1472,81.69,77.67,23.35,11.78,4.89,19.61,2.97,-59,15.86,0.61,45.2
1473,91.5,65.33,78.16,6.41,39.27,11.69,3.29,78,81.48,1.69,67.38
1474,58.29,87.83,45.45,8.18,57.93,27.05,3.61,65,75.72,1.25,56.76
1475,52.89,69.98,60.97,16.5,33.56,22.74,2.1,70,77.33,0.59,69.19
1476,76.73,84.73,21.99,4.4,30.9,7.61,1.98,-53,29.13,1.43,48.01
1477,86.55,56.2,45.43,2.56,19.78,19.67,3.41,-59,76.27,0.69,73.03
1478,83.36,28.19,63.38,7.24,16.14,27.75,2.3,84,12.31,1.17,50.01
1479,85.85,56.97,29.85,9.06,2.24,15.4,2.41,-47,10.68,1.99,80.53
1480,60.49,28.88,62.1,11.31,17.1,22.27,4.42,-4,58.41,0.6,21.51
1481,87.25,61.47,53.31,8.08,27.5,29.16,3.24,44,4.87,1.86,47.53
1482,38.41,53.77,44.03,16.01,12.68,21.02,3.92,78,93.87,0.64,64.57
1483,68.11,63.58,50.11,1.75,6.15,3.97,3.46,36,32.88,1.08,23.99
1484,30.4,20.7,40.86,9.2,43.35,8.09,3.48,-93,47.7,0.92,81.82
1485,52.72,33.64,32.47,8.26,53.78,18.26,2.68,90,81.32,1.57,42.5
1486,55.65,54.39,39.43,13.3,56.27,8.99,1.67,11,40.01,0.12,65.61
1487,57.73,86.54,35.95,19.36,37.46,28.77,2.67,9,43.06,1.25,58.32
1488,78.68,46.85,45.09,10.7,4.11,12.76,1.98,83,34.79,1.52,65.39
1489,57.2,49.71,56.14,19.75,44.71,14.26,4.45,-31,35.17,0.94,26.46
1490,61.41,70.03,45.9,6.74,7.5,21.35,2.1,36,46.8,0.21,33.17
1491,46.63,62.27,69.46,1.59,40.52,16.2,2.48,10,94.59,0.49,24.19
1492,56.13,40.92,33.25,4.15,46.98,12.08,2.91,10,93.6,1.36,60.52
1493,45.91,48.76,31.6,8.51,43.83,3.22,2.72,-96,54.52,1.79,68.56
1494,35.12,35.24,57.75,7.01,57.16,18.3,1.74,-29,45.6,0.84,64.36
1495,72.24,87.62,43.62,2.84,44.55,26.16,1.79,-37,80.82,1.12,79.14
1496,76.77,29.14,52.95,9.22,41.9,20.89,3.7,79,68.09,0.46,43.35
1497,73.36,46.03,13.71,7.42,16.44,12.06,2.26,-66,88.16,0.82,34.07
1498,62.44,21.81,35.04,3.33,55.56,4.7,1.68,-41,73.06,0.67,38.12
1499,56.59,35.52,30.2,6.63,11.59,24.67,2.44,-12,95.23,1.31,80.03
1500,90.43,74.63,71.88,17.84,54.39,28.31,2.61,-1,88.62,1.97,45.73
1501,66.34,34.08,28.31,6.74,19.45,12.26,1.8,-62,85.52,1.63,70.92
1502,63.54,25.6,66.49,14.57,8.68,22.13,4.46,12,39.15,0.38,13.59
1503,31.79,53.21,56.51,12.63,49.77,12.91,2.57,33,38.62,1.16,39.81
1504,53.89,20.7,34.05,9.12,1.15,15.57,1.34,-13,74.12,0.13,46.25
1505,56.61,25.93,47.88,5.54,50.09,25.26,4.14,18,8.37,0.49,43.16
1506,57.92,76.53,66.91,8.01,16.48,3.42,3.96,48,32.22,0.34,43.26
1507,70.61,74.0,70.51,12.25,53.2,16.38,2.49,63,93.22,0.67,58.68
1508,67.35,84.06,18.34,7.66,41.8,7.22,2.16,-83,45.01,1.36,42.14
1509,72.55,79.82,35.9,5.08,40.3,10.85,3.62,11,26.99,1.0,39.67
1510,83.54,67.82,26.77,3.21,22.55,19.69,2.2,-100,47.65,1.87,78.11
1511,86.91,23.66,11.63,17.72,4.5,1.79,2.48,-84,28.86,0.43,47.29
1512,80.27,74.8,57.18,9.37,49.97,18.22,2.98,96,76.83,0.73,18.85
1513,96.89,79.19,65.47,12.88,11.08,9.22,2.87,20,85.06,0.66,59.13
1514,31.28,75.94,38.41,10.32,22.96,20.42,3.04,13,78.27,0.47,53.14
1515,43.7,55.59,60.08,17.58,36.42,5.11,2.95,33,14.9,1.99,41.75
1516,30.53,36.3,47.71,11.39,29.45,22.34,1.57,-43,33.61,0.77,65.71
1517,75.32,79.17,42.8,10.13,12.72,19.72,3.52,72,21.4,1.88,68.11
1518,92.86,70.9,21.58,18.57,9.3,29.17,1.31,-29,4.28,0.78,31.61
1519,47.04,88.65,57.48,14.67,8.27,27.43,2.89,22,73.92,0.41,48.36
1520,94.89,30.9,65.7,3.12,51.92,9.22,3.37,23,42.84,0.24,48.09
1521,34.22,35.8,50.17,4.38,2.86,1.79,3.55,-53,27.66,1.71,90.63
1522,95.41,34.83,23.16,15.96,58.64,20.01,2.02,77,30.75,0.06,54.72
1523,54.61,75.48,24.51,16.88,12.71,18.48,3.14,-45,13.5,1.93,54.95
1524,37.1,33.08,22.77,11.36,7.51,1.8,1.29,36,82.68,0.84,26.99
1525,64.01,24.67,55.06,11.53,35.04,4.56,3.28,89,14.39,0.49,68.17
1526,47.97,89.9,59.96,13.01,5.72,17.96,3.96,20,33.83,1.23,78.83
1527,49.94,21.74,16.59,9.34,36.54,27.44,3.46,-70,0.74,0.27,22.03
1528,51.51,78.47,60.07,13.92,51.19,27.29,3.35,-36,43.64,0.14,13.08
1529,86.21,45.58,47.43,3.06,3.83,5.39,2.31,4,35.48,1.66,76.68
1530,67.74,78.91,51.44,19.26,48.19,12.15,2.03,-40,71.91,0.85,65.26
1531,51.79,58.82,73.36,15.25,24.27,2.25,2.84,37,71.53,1.04,33.71
1532,72.72,83.11,27.09,12.99,10.41,14.61,2.45,80,3.86,0.35,54.4
1533,80.13,84.83,68.47,7.01,11.39,22.84,2.35,25,11.59,0.12,26.41
1534,49.08,20.64,30.34,4.06,55.21,23.91,3.65,91,90.46,0.74,34.45
1535,58.95,25.28,45.29,8.78,7.53,15.47,3.77,91,79.18,1.01,42.63
1536,38.53,37.53,69.84,13.57,52.14,3.78,1.84,77,38.95,1.53,62.75
1537,42.68,66.85,74.11,13.04,33.11,12.06,3.38,92,16.64,1.0,72.71
1538,77.68,82.18,42.44,8.27,3.3,28.03,3.59,-24,26.08,1.57,61.89
1539,42.7,52.2,52.55,12.65,28.4,7.66,2.16,41,65.8,0.23,29.24
1540,66.76,62.49,49.42,16.46,49.23,10.27,3.06,-78,94.55,0.13,64.61
1541,79.63,33.19,64.71,1.5,43.85,22.66,2.86,26,61.57,0.32,15.24
1542,37.48,76.35,27.2,9.56,29.84,22.27,1.53,55,2.64,1.54,80.38
1543,69.71,87.71,60.72,15.41,51.74,27.45,3.42,-8,65.07,1.52,79.2
1544,47.96,38.8,39.51,11.38,8.1,12.26,4.14,-43,94.48,0.28,27.21
1545,97.4,54.64,46.59,13.38,54.69,15.92,2.35,67,35.86,0.06,20.42
1546,63.85,26.03,47.02,10.82,50.94,14.55,2.84,91,93.36,1.37,82.66
1547,86.42,59.14,44.2,19.85,42.79,27.9,2.3,-4,67.06,1.71,67.87
1548,68.52,55.19,71.24,2.04,49.26,23.31,4.3,29,18.98,1.51,32.52
1549,33.04,30.11,52.3,10.33,33.09,25.11,3.85,70,14.53,0.41,69.21
1550,74.32,50.94,62.26,2.74,40.83,4.86,2.35,-89,17.63,1.17,46.5
1551,96.6,43.39,26.34,4.04,34.08,23.96,3.56,3,69.92,1.51,51.28
1552,72.11,56.53,55.83,8.28,21.97,13.56,2.03,-9,58.95,0.51,55.2
1553,87.34,61.0,56.21,3.96,34.56,1.68,1.97,-66,45.55,1.06,64.49
1554,91.89,20.59,51.87,19.31,16.19,2.74,3.39,-27,26.34,0.63,38.69
1555,45.97,73.27,50.79,18.99,26.98,20.66,2.57,10,90.72,0.45,22.79
1556,44.84,69.91,48.19,7.39,17.57,11.79,2.93,7,21.37,1.94,70.88
1557,72.77,45.64,65.81,13.16,8.25,26.18,3.58,20,28.36,1.83,73.76
1558,58.77,23.71,69.69,11.14,19.99,22.29,1.86,96,5.49,0.89,74.56
1559,88.79,72.85,30.05,16.5,51.27,1.63,1.8,90,27.53,0.27,41.62
1560,93.0,86.86,68.96,12.92,23.48,20.92,3.03,68,92.29,1.46,69.52
1561,54.74,36.81,36.23,1.0,45.13,6.58,2.03,-37,18.76,0.51,18.1
1562,46.58,42.65,23.57,15.5,11.34,13.25,1.25,-83,20.4,0.34,68.41
1563,84.64,32.87,72.47,15.19,26.04,19.12,2.01,97,60.0,0.76,39.06
1564,49.24,60.39,43.23,10.68,7.78,26.31,3.55,38,56.7,1.06,62.73
1565,87.58,30.84,58.39,18.16,9.18,14.23,4.25,-36,17.6,0.19,67.63
1566,59.66,44.93,34.75,18.26,37.43,24.45,1.55,50,15.43,1.14,75.22
1567,76.73,68.79,8.46,10.95,36.84,23.71,1.55,-97,11.7,0.03,47.64
1568,36.69,59.21,36.23,12.55,13.59,13.02,3.2,-94,86.11,1.78,78.08
1569,73.67,47.05,27.05,19.93,28.99,15.53,3.63,68,65.44,1.84,92.64
1570,61.62,49.42,64.33,6.68,51.94,21.31,2.48,76,95.34,1.47,80.15
1571,71.06,59.35,34.98,7.17,11.28,1.9,3.53,44,16.58,0.93,59.42
1572,41.76,20.41,38.76,4.47,2.13,26.83,2.73,-26,46.06,0.51,56.15
1573,81.58,25.5,17.19,18.02,39.47,23.32,3.62,-46,74.3,1.49,38.6
1574,90.4,81.69,33.73,15.15,4.16,8.23,1.53,21,21.35,1.86,64.57
1575,45.17,25.45,53.84,3.01,58.82,29.45,4.4,-74,68.47,0.32,30.72
1576,36.7,69.48,27.61,19.65,36.97,6.2,2.24,39,47.38,0.93,48.19
1577,31.65,84.4,58.16,14.89,28.75,27.51,4.2,74,43.08,0.63,58.18
1578,74.94,38.95,72.26,17.16,26.37,10.41,3.1,61,64.5,0.71,27.1
1579,72.5,45.93,56.87,1.91,34.81,23.13,3.05,35,46.77,0.81,20.27
1580,68.27,59.82,62.62,10.59,6.35,14.23,3.95,15,82.0,1.9,60.56
1581,46.24,81.72,15.86,14.27,55.87,22.36,2.99,-78,93.05,0.52,35.06
1582,57.36,85.93,24.04,11.32,37.91,5.52,2.85,-75,58.89,0.99,48.27
1583,71.61,71.77,70.97,13.67,11.85,8.82,2.96,61,30.06,1.9,94.21
1584,64.77,26.06,60.77,16.54,34.19,3.9,3.82,59,77.72,0.95,65.83
1585,99.14,66.84,44.22,8.11,8.86,26.09,4.18,-95,17.05,1.73,53.54
1586,39.55,48.72,60.53,17.12,2.04,9.59,1.57,92,9.5,0.12,20.06
1587,78.66,52.95,40.8,4.1,38.2,21.14,2.93,20,51.87,1.91,74.56
1588,58.3,23.44,15.14,6.15,39.26,24.79,3.32,-42,64.67,0.38,54.05
1589,59.97,33.37,66.09,1.82,35.44,27.14,3.5,77,83.5,1.96,66.87
1590,80.23,75.34,61.61,7.92,11.83,4.08,3.8,95,95.52,0.35,25.67
1591,78.47,51.78,35.04,8.22,36.6,26.9,3.85,-93,87.33,0.89,22.13
1592,99.39,41.12,61.51,16.3,4.33,6.72,3.9,-61,98.87,0.62,33.0
1593,38.99,46.88,40.66,13.41,36.95,22.37,3.21,73,47.57,0.87,48.8
1594,37.29,79.81,31.12,9.3,33.69,22.14,3.86,-17,31.65,0.5,64.16
1595,80.7,72.43,69.68,13.39,39.66,1.25,4.18,60,45.97,1.93,89.75
1596,70.49,39.06,57.19,2.0,53.83,7.4,3.97,-43,64.41,0.61,42.19
1597,49.19,28.23,46.04,4.43,51.17,15.27,1.63,15,50.73,1.31,76.75
1598,35.56,37.64,25.72,12.91,58.86,13.18,1.66,30,63.41,0.27,73.7
1599,36.0,84.45,26.28,13.19,58.6,27.64,2.63,-22,88.67,1.65,76.88
1600,92.59,60.71,57.07,15.71,46.57,11.43,3.53,54,16.58,1.09,69.18
1601,43.43,57.34,34.68,8.66,57.43,28.17,2.1,-36,12.03,1.96,93.68
1602,52.64,61.75,59.32,14.73,52.17,14.32,1.99,-44,49.85,0.85,41.01
1603,45.87,45.62,74.16,14.0,43.93,28.97,2.72,62,98.18,0.39,13.57
1604,54.85,76.5,67.44,19.3,5.45,22.38,3.85,79,5.9,0.69,79.56
1605,34.86,56.63,43.38,5.09,3.89,25.05,3.7,78,98.66,1.47,60.01
1606,66.33,28.17,53.45,11.48,50.42,4.04,4.23,-84,96.77,1.32,76.27
1607,34.73,29.03,31.76,12.43,29.89,18.0,2.28,-49,29.26,1.56,81.54
1608,86.02,57.58,31.36,19.97,49.06,5.14,2.07,75,89.1,0.15,34.25
1609,46.36,85.56,14.43,4.82,19.46,9.63,2.02,-43,0.78,1.16,58.51
1610,67.8,41.58,35.6,10.94,24.46,19.08,2.31,-25,45.41,1.86,68.98
1611,91.61,80.87,66.76,7.58,42.31,22.06,3.66,2,40.21,0.22,24.11
1612,75.56,73.49,23.38,10.99,55.0,2.14,2.1,-75,90.27,0.19,17.24
1613,67.31,37.35,21.64,5.41,6.18,16.4,1.12,-74,47.23,1.43,62.74
1614,52.7,22.54,64.15,1.9,51.83,17.39,3.1,-77,41.79,0.63,24.02
1615,53.31,27.13,15.8,11.88,47.79,3.29,1.5,-20,63.96,1.32,48.56
1616,76.86,70.99,63.04,7.38,19.62,15.52,1.76,38,37.58,1.09,35.08
1617,99.59,33.98,32.8,4.46,21.96,21.7,2.51,-15,53.66,1.97,81.12
1618,76.33,45.99,20.9,7.15,3.74,2.54,1.47,35,95.56,1.78,88.61
1619,69.04,55.12,73.4,1.94,1.93,23.05,3.08,75,20.26,1.36,63.75
1620,81.15,70.78,18.3,19.06,29.14,17.72,1.77,-69,45.89,0.52,40.69
1621,62.56,27.93,41.14,12.04,6.64,25.16,3.12,-72,1.54,0.52,77.65
1622,34.21,48.45,31.75,16.48,12.45,7.32,3.91,5,84.22,1.76,34.8
1623,69.36,53.96,19.25,9.04,50.96,25.16,2.45,-5,9.2,1.17,43.73
1624,97.03,57.86,20.4,18.16,34.69,3.74,2.71,20,9.48,1.58,48.23
1625,42.27,77.29,22.71,10.18,38.38,12.71,3.55,3,88.28,0.9,42.94
1626,78.3,32.02,22.56,11.9,12.06,6.79,1.97,32,40.93,0.21,24.62
1627,44.07,76.55,64.67,10.34,49.89,26.4,2.11,76,68.73,0.67,33.63
1628,67.51,68.5,46.39,14.93,52.21,21.44,2.15,40,85.78,0.32,28.07
1629,36.77,58.91,37.36,11.77,31.88,1.74,2.34,27,37.45,1.56,62.32
1630,61.53,68.97,38.47,6.16,54.84,1.28,3.1,-12,26.15,1.4,52.65
1631,82.93,48.84,63.3,3.77,50.84,9.45,1.84,-59,16.95,0.18,49.93
1632,54.33,29.69,59.72,12.52,44.15,5.16,4.2,-91,60.71,1.24,58.05
1633,76.54,66.6,60.32,10.29,44.31,19.28,1.81,53,25.23,1.75,44.78
1634,85.68,56.73,59.54,2.82,7.22,20.25,4.3,-75,63.43,1.39,78.95
1635,94.9,64.76,37.9,8.52,16.98,28.32,3.84,50,31.71,1.02,52.08
1636,46.42,43.66,43.02,10.78,4.94,28.61,4.02,71,34.78,0.62,26.01
1637,57.95,83.48,48.37,16.71,1.51,20.11,3.76,-25,24.91,1.77,44.13
1638,40.67,61.12,45.96,2.45,10.34,1.16,1.9,-62,41.85,0.85,69.89
1639,99.47,25.98,48.58,7.62,52.95,11.41,3.33,70,16.21,1.71,76.95
1640,94.89,51.49,34.52,16.63,15.15,15.88,1.84,-49,31.97,1.57,62.4
1641,67.8,72.94,72.99,13.32,58.24,15.48,4.4,22,77.79,1.63,50.77
1642,88.94,75.59,58.54,6.51,36.24,18.5,2.6,-43,21.56,1.98,65.71
1643,66.47,54.62,38.36,17.06,15.0,28.86,2.22,-25,94.71,1.5,69.56
1644,73.65,82.63,56.65,10.37,30.33,26.67,4.18,-1,49.29,0.07,63.42
1645,36.24,38.74,35.82,10.47,13.93,4.16,1.17,59,10.69,0.41,48.18
1646,82.87,48.74,14.97,19.56,59.05,8.71,1.5,-83,94.31,0.07,25.49
1647,38.94,82.9,31.02,19.0,50.99,25.16,2.4,-59,45.67,0.38,15.39
1648,87.82,82.74,30.65,7.81,2.55,24.9,3.24,-99,55.7,0.12,19.9
1649,84.74,68.0,23.89,3.67,56.92,8.99,2.68,87,18.52,1.0,63.01
1650,79.61,80.13,56.19,7.19,43.54,22.19,3.58,-68,33.33,0.06,17.95
1651,32.53,26.21,41.95,1.58,5.86,20.49,3.69,73,70.36,0.95,51.51
1652,51.22,80.55,45.14,1.39,40.57,14.73,1.8,-42,12.4,1.8,78.0
1653,48.42,42.44,20.06,8.51,39.17,6.84,2.39,-1,57.05,1.5,48.88
1654,55.21,32.48,32.52,18.88,13.91,26.77,3.07,84,69.35,1.89,77.47
1655,36.13,36.76,72.94,17.56,45.75,20.66,3.57,89,0.18,0.45,50.41
1656,95.59,49.26,57.29,10.72,6.14,5.9,2.74,90,83.76,1.06,50.59
1657,68.77,37.58,66.98,11.74,29.88,21.44,1.9,-28,5.63,0.64,73.08
1658,51.39,42.44,76.57,1.11,1.59,22.5,2.07,58,24.69,0.99,65.41
1659,57.79,29.45,42.1,5.09,58.16,26.72,1.57,66,96.35,1.11,46.43
1660,61.3,40.73,31.45,1.47,45.34,7.46,2.12,-16,8.1,0.07,58.75
1661,72.04,60.06,57.75,15.34,10.37,29.67,2.08,-79,82.59,0.47,60.5
1662,66.1,50.93,65.2,3.77,21.16,5.45,3.09,-84,65.2,1.41,78.02
1663,94.36,44.27,53.66,17.51,10.47,18.42,2.01,30,59.84,1.55,70.57
1664,64.79,72.25,55.01,13.22,46.23,20.06,3.87,-69,58.17,1.14,47.98
1665,99.45,82.55,54.34,5.36,4.47,13.15,4.11,-68,16.65,0.54,37.09
1666,89.6,72.98,43.18,4.0,50.58,14.78,2.31,91,66.88,0.81,60.36
1667,44.6,43.24,40.88,12.92,56.59,26.84,2.88,-91,95.16,0.19,18.13
1668,95.14,72.11,54.97,18.12,40.92,19.71,4.39,-96,7.7,1.91,87.25
1669,38.15,30.64,51.89,14.65,13.56,15.41,3.07,-33,33.24,1.74,56.39
1670,87.22,29.12,22.39,7.62,22.25,4.72,3.66,65,47.23,0.13,48.68
1671,56.64,44.19,34.94,12.16,29.16,1.21,1.6,1,23.23,0.33,43.44
1672,91.46,76.54,29.53,6.9,36.67,4.62,3.42,68,74.09,1.16,57.15
1673,90.76,37.24,26.81,19.98,40.45,28.73,2.49,-28,68.86,0.46,60.47
1674,86.41,24.43,73.75,15.23,33.7,23.16,1.86,88,11.78,1.87,74.51
1675,85.3,29.22,21.43,12.67,21.73,29.05,3.61,42,56.95,1.51,45.44
1676,51.33,80.11,24.39,9.04,53.56,2.04,3.78,-49,36.89,0.55,19.87
1677,35.66,64.36,25.9,12.74,5.8,20.73,2.25,-93,22.84,0.01,60.12
1678,58.21,37.72,57.19,7.49,28.51,2.28,4.17,83,84.83,1.6,86.73
1679,42.15,58.87,45.67,1.55,46.76,23.68,1.81,-3,5.47,0.85,30.09
1680,78.65,56.93,22.54,8.51,4.59,12.05,2.98,-71,46.74,1.28,45.77
1681,54.23,65.88,23.04,18.68,42.61,3.78,1.56,-27,47.53,0.57,33.4
1682,98.29,36.32,27.42,12.9,49.36,17.47,1.79,-23,57.01,0.29,70.35
1683,74.87,80.51,45.98,2.6,39.99,9.12,3.56,23,19.76,1.35,40.16
1684,87.57,41.66,36.07,17.81,1.76,20.13,2.19,61,87.12,0.9,31.0
1685,39.28,68.59,75.95,6.11,11.63,20.09,1.86,86,96.53,0.47,25.51
1686,90.34,21.13,48.62,5.63,21.18,21.45,2.5,83,54.9,0.28,57.11
1687,94.59,46.09,22.49,6.64,14.79,29.78,1.55,40,25.61,1.16,80.36
1688,64.09,44.62,63.08,11.97,57.8,12.21,3.53,78,87.68,1.45,53.55
1689,72.44,58.04,31.06,11.35,39.44,14.49,1.74,-42,98.82,0.57,24.09
1690,83.54,25.09,49.48,10.34,18.52,24.33,3.89,-39,74.19,1.47,65.95
1691,42.24,75.31,25.9,14.63,55.85,17.77,1.89,-72,33.37,0.37,25.72
1692,65.18,35.24,47.32,7.01,44.7,2.08,2.55,-8,23.6,0.68,21.19
1693,57.91,67.39,56.12,15.86,17.79,25.45,2.5,-39,15.66,1.49,85.18
1694,40.25,76.22,70.69,4.33,23.35,2.49,3.63,34,23.49,1.32,81.67
1695,55.73,59.33,36.3,15.87,12.77,5.95,1.41,71,22.73,0.54,76.6
1696,34.77,71.86,37.39,13.61,58.29,3.96,2.54,33,96.74,0.24,40.53
1697,31.81,66.33,38.88,13.98,31.52,3.26,2.27,-39,64.32,0.08,26.8
